timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_main_checks,verifier_main_time
1675460982.4315453,79,72,6,78,1063.3504657745361,1152,1287.9940114021301
1675461078.815288,80,73,6,79,1099.5381436347961,1172,1344.749572277069
1675461118.921797,81,74,6,80,1117.1705482006073,1191,1363.987800836563
1675461156.0405953,82,75,6,81,1143.6041872501373,1210,1371.5682284832
1675461208.5897918,83,76,6,82,1177.8081114292145,1229,1387.714337348938
1675461275.6167364,84,77,6,83,1205.7053263187408,1248,1423.384271144867
1675461367.9427702,85,78,6,84,1227.5099074840546,1268,1490.4661374092102
1675461417.522823,86,78,7,85,1271.3236002922058,1270,1493.8925113677979
1675461455.2278032,87,79,7,86,1284.674175977707,1290,1514.728063583374
1675461503.8830338,88,80,7,87,1316.6765339374542,1310,1528.4787962436676
1675461517.0856965,89,80,7,88,1328.022702217102,1310,1528.4787962436676
